# ID,Label
5901176893,493
5900549047,465
5086944188,424
5901112992,465
5901102332,465
4816141853,544
5893893866,465
5893327749,465
5892364594,465
4816145269,525
3884183101,194
3884180275,529
3838183564,529
3782116709,452
4929068564,154
876494575,489
5877308305,14
877307696,489
5005861976,14
6536395935,505
5877878394,14
5877315557,14
5877876398,14
5877313765,14
5877874676,14
5877873576,14
5877310855,14
5877310027,14
5877119127,14
5877679056,14
5877117057,14
5877116059,14
5877676102,14
5877675052,14
5877113293,14
5877672892,14
5877111131,14
5877110073,14
5845679421,14
5846232674,14
5845678945,14
5846232148,14
5845678385,14
5005257977,14
5005257581,14
5005869616,14
5005869232,14
5005868274,14
5005255173,14
5005867216,14
5005866278,14
5005865530,14
5005251849,14
5005863778,14
5005862884,14
5005248717,14
5005248241,14
5005247655,14
5005246971,14
5005246373,14
5005245825,14
5005858078,14
5005857482,14
5005244033,14
5005856186,14
5005242543,14
5005854518,14
5005854008,14
5005853366,14
5005239987,14
5005239253,14
5005851410,14
5005237941,14
5005237277,14
5005236513,14
5005848578,14
5005847750,14
5005234037,14
5005846040,14
5005232521,14
5005844716,14
5005230739,14
5005843168,14
5005229485,14
5005228235,14
5005227201,14
5005216499,14
5005828586,14
5005214991,14
5005214341,14
5005826554,14
5005825740,14
5005211967,14
5005823590,14
5005822968,14
5005209123,14
5005821134,14
5005820506,14
5005206761,14
5005205751,14
5005817668,14
5005203791,14
5005202337,14
5005814106,14
5005200277,14
5005199625,14
5005811220,14
5005197477,14
5005809162,14
5005195339,14
5005194503,14
5005806210,14
5005192595,14
5005191649,14
5005190433,14
5005802574,14
5005801782,14
5005800912,14
5005187165,14
5005183181,14
5005793912,14
5005792940,14
5005790940,14
5005789700,14
5005788758,14
5005787982,14
5005787012,14
5005780000,14
5005173109,14
5005171651,14
5005783450,14
5005169531,14
5005781258,14
5005166185,14
5005165495,14
5005777190,14
5005776650,14
5005776208,14
5005775694,14
5005159997,14
4727901302,93
4727254697,172
4696123503,89
4798813833,83
4798813067,83
4799444512,83
4798708951,83
4798707825,83
4773463289,385
4772357392,385
4772351304,385
4772345724,385
4727256753,89
4696755644,89
4696754518,89
4696120193,89
4675423829,89
6250377753,543
4293593938,212
6218559266,424
6218540824,424
5767362371,215
492560679,214
2160681208,64
2055758772,64
2009436869,64
1993921534,64
1993100469,64
1474409368,64
1474399170,64
3852682143,264
3844704239,264
3761236567,82
2957198835,409
2951906636,409
2951906352,409
2951055041,409
2951905622,409
2951054397,491
2951904752,490
2951904454,490
2617377373,370
2617375717,370
2617374397,370
3893833448,35
3862596221,378
3748217475,215
3736635094,215
6851297686,231
6081672813,287
5212076058,508
5175744640,479
5167400374,511
5140430309,480
5043876785,439
4783511024,508
4488002702,508
4414485040,508
4316735154,508
4309393477,436
4258038818,511
4211044366,509
4090740378,441
4064618210,479
4046836379,482
3597559473,508
3440785127,375
3440780179,375
3437523077,265
3312470414,510
3288018381,441
2946546316,489
2909680624,398
2907387257,398
2907157141,398
2828155237,398
2778783476,398
2772529662,398
2685012259,398
2403198841,510
2341270394,398
2402376621,397
2401490252,396
2401425312,396
2400583761,396
2398427837,439
2396585584,511
2394899103,397
2393735458,510
2393735440,510
2393216540,510
2392308613,397
2392975688,397
2392105699,397
2391988215,397
2390063454,398
2389039353,509
2387508652,508
2387508642,508
2381185222,398
2379923493,398
2377032783,398
2367054210,398
2355743122,409
2353900547,398
2335528648,398
2335457906,509
2335457896,509
2331987860,398
4472914390,423
4469488937,423
4397891112,501
5401845468,498
5401828900,498
5339714291,397
5334190074,480
5347404508,231
5300196076,53
306695828,135
254500434,489
248578315,412
248558308,490
248524762,489
247846224,294
247539530,487
231322200,171
231322199,171
228596358,489
225441721,412
222901602,171
220376872,439
1562798337,171
6389509055,253
6374741449,253
2325258708,509
2325258686,509
2319803186,398
2319803174,398
2299605327,295
2291657715,398
2288654690,398
2279629147,398
2280402200,398
2280402196,398
2277414291,398
2274843631,398
2274843625,398
2274843607,398
2274843587,398
2271876586,409
2271839994,481
2271839984,481
2271032363,481
230123204,16
5438018157,41
2944188078,440
2944187978,440
2943327631,258
1210429360,12
1209566721,12
1209563873,12
1210419708,12
1210415956,12
1209552255,12
1210409646,12
1209546259,12
1209544445,12
1209539783,12
1209537195,12
1209535141,12
1210389788,12
1210385836,12
1209523113,12
1209518913,12
1209517167,12
1209513945,12
1209512359,12
1210369060,12
1209506779,12
1210363738,12
1210361836,12
1209498615,12
1209494197,12
1210349714,12
1210345866,12
1210343626,12
1210341788,12
1209477699,12
1209473965,12
1209472237,12
1209469091,12
1209465721,12
1210321856,12
1210318196,12
1209457079,12
1210314508,12
1209452687,12
1209451039,12
1209447579,12
1210305510,12
1209442585,12
1210298490,12
1210295210,12
1210293478,12
1209431221,12
1209429947,12
1209428451,12
1210285340,12
1209424959,12
1209423383,12
1210280340,12
1210276742,12
1209414109,12
1210271626,12
1210269958,12
1210266160,12
1209406105,12
1210261612,12
1209399463,12
1210256886,12
1210254824,12
1210253192,12
1209390687,12
1209389131,12
1209387713,12
1209386363,12
1209384675,12
1209380249,12
1209376081,12
1209372259,12
6538486489,253
6538484669,253
6538481181,253
6538479511,253
6524388873,253
6524387965,253
6524386463,253
6520602399,253
6520601357,253
6466244497,253
5128789931,97
240826145,27
5631764493,223
5630418387,225
5631001400,225
2543465491,78
2241471598,329
2241467268,78
3392102888,69
3390201209,69
3373257165,69
1479331028,168
1479038928,168
3830930566,265
3829913217,375
3829912943,265
3829910839,375
3830704904,376
3829909943,265
3830704122,375
3830703730,375
6757101619,20
6804215764,518
6804213516,20
6888441697,400
6861596549,513
6832058301,400
6776257219,519
6518105229,400
6518098725,400
6478783269,20
6447046941,20
6447043963,304
6429547107,20
6429522097,400
6406687145,20
3199487382,164
4418453062,11
5494923596,1
5472918286,0
4484921023,406
4330630229,406
4688877416,146
4506025488,406
4458200604,406
4518455925,406
4336794601,406
3191294061,406
3928853734,146
3554472306,146
3367972628,406
6337868085,491
3252807807,406
3222281254,146
3129302460,406
1185419302,80
6191023245,20
6141279815,20
5843174819,20
5836168605,304
6335959704,409
6318104547,409
6318093529,20
6315436245,400
6315943726,20
6312977689,505
6307272000,473
6249954389,489
6246995785,505
6246891381,20
6136613546,20
6132859751,400
6126814296,20
6111236471,20
6085982353,400
5940752699,400
5940751709,20
5934367925,400
5934926026,400
5888414807,304
5881696605,304
5870416061,20
5869110386,304
5853754755,20
5850404456,20
5847963503,304
5843723098,20
5833285739,304
5831355717,20
5699197961,401
5699767402,20
5691619284,515
5654609411,20
5649379000,400
5644008651,400
5638905682,20
5635250293,404
5590114882,400
5224954860,20
5221934090,20
5311854113,20
5602158059,400
5595959525,20
4924737028,324
5310891462,194
5547719991,400
5537969637,20
5526762987,400
5377776470,394
5363850789,400
5357016213,194
5357014303,194
5354152640,8
5208267361,400
5151057316,304
5102886047,20
5078704745,21
5078703651,21
5076163736,128
5076162498,128
5076160358,128
5064014661,20
5064627918,20
5048903260,20
5048640044,20
4942556911,412
4919302076,20
4942520567,412
4943104242,412
4895444072,20
4868747075,20
4936167452,412
4860959917,486
5005261522,124
4981958803,130
4981956307,130
4981953623,130
4979185748,324
4973072877,412
4972181474,412
4968550390,411
4950175285,171
4949609132,171
4936160524,412
4933202314,412
4924740856,412
4924739900,412
4854432500,304
4801388324,128
4782478287,20
4570962155,20
4497258163,304
4483868509,20
4477182292,304
4465822298,516
4455725478,20
4428469205,517
4334633115,400
4335362164,20
4185383371,400
4175319594,304
4128710719,304
4123101568,304
4122327999,304
4117647607,400
4103519459,20
4104279992,20
4103518133,20
4101795974,20
4096241590,400
4085778637,20
4086532744,20
5028947841,505
5938180446,240
6741860547,276
6117972672,471
4865814781,274
903111318,236
901834271,387
862722149,365
863579250,473
544653020,387
439142302,387
439140059,387
439142216,274
410538702,272
374912983,473
325011029,510
303099223,240
303099194,247
303099165,365
303099144,365
188663720,272
152702763,277
152702751,277
152702680,277
152701130,38
152701108,38
152698560,277
5664906733,440
5606692701,440
5606676899,440
5561162355,440
3535530728,274
3535513592,274
3534671139,274
3330988321,8
3829739162,81
3829739034,81
3828940283,81
3829738770,81
3804477082,26
3803662545,26
3803662389,26
3804476076,26
3804475632,26
3624900723,81
3624900479,81
3624900173,81
3625717892,81
3603530432,448
2647850608,43
2647848620,43
2647014777,43
2647012411,43
2647009747,43
2647832816,43
2647822368,43
2647819728,43
5774758185,356
5041579732,209
5041577710,209
5034395586,349
5034391962,349
5034383414,349
5004943023,209
4999919943,209
4999897343,209
5000497758,209
5000495274,209
4999889679,209
5000489344,209
5000485946,209
4999877877,209
4999771897,209
4999111132,194
4995231710,194
4995214974,206
4994572989,194
4994568869,194
4992467179,194
4992462127,194
4988552729,194
4989143568,209
5631105775,427
2353458242,477
4207114954,529
6476277901,28
6964984641,217
6964925795,217
6476380335,28
6476372477,532
6476365775,532
6476363927,532
6476351981,532
6476349503,532
6476304763,340
6476278917,28
1562247972,394
2326871957,404
3217830783,10
3214035222,10
4806017846,117
4801664567,117
2595717960,532
6200029802,222
810355985,394
386684416,393
386684124,393
386683973,393
386683823,393
386683568,393
386683276,393
386683089,393
386682801,393
386682420,393
386682095,393
359960963,394
359960642,394
359960393,394
359959773,394
359959411,394
359959008,394
359958839,394
359958502,394
359958012,394
359957817,394
359957505,394
359957313,394
359957169,394
359956910,394
320017647,293
320017478,389
320016948,389
320016522,293
320016393,293
320016252,389
308154704,293
6881281699,41
6878003751,41
4207114458,529
4206354807,529
4206355853,529
4206355231,529
4206354347,529
4207111992,529
4207111418,529
4206352937,529
4207110304,529
4207109860,529
4206351371,529
4206350625,529
4207107932,529
4207107362,529
4206348825,529
4206348285,529
4206347765,529
4206347173,529
4207104618,529
4206346159,529
109362613,161
625457657,154
453847333,343
450509014,195
5354863868,113
5354863654,113
5354863308,113
5181196961,214
2837339236,75
2761669461,63
2761668747,63
2691699595,94
2587572394,265
2577535660,265
2576703785,265
5546570637,69
5547150038,69
5546570075,69
5546569889,69
5546569351,69
5547148524,69
5546562643,69
2578355498,470
2577521739,470
2577521093,470
2577520401,470
2577519835,470
2578352148,470
2578333224,59
2578332108,59
2578331486,59
2577497725,59
2577497277,59
2577496461,59
2577479593,245
2578312396,245
2578312134,59
2578311552,59
2578311156,59
2440607165,370
2440609945,370
2440609625,370
2440609115,370
2440608591,370
2441438612,370
2441438406,370
2441437978,370
2440606975,370
2440606685,370
2441436644,370
2441436430,370
2441436210,370
2441435872,370
2441435306,370
2440604579,370
1532864666,375
1524813099,375
1525679000,375
6915732929,456
6915730029,456
6915727495,497
6915724241,456
6915721907,497
6915719129,456
6915715971,498
6915712377,498
6915709577,456
6915706839,33
6915704983,33
6915702583,356
6915699949,33
6915696431,33
6915693155,33
6915689747,33
6915686573,33
6915683865,356
6915680779,33
6915677975,33
6915672947,33
6915670675,33
6915668663,33
6915665975,33
6915663215,33
6915660925,33
6915658205,33
6915655495,33
6915653435,33
6915651029,33
6915648955,33
6915646691,33
6915644225,33
6915641733,33
6915639287,33
6915636983,33
6915634463,33
6915631951,33
6915629451,33
6915627313,33
6915624515,33
6915622007,33
6915619297,33
6915616537,33
6915613593,33
6915610711,33
6915607555,33
6915605433,33
6915602769,33
6915600071,33
6915597601,33
6915594989,33
6915593187,33
6915590973,33
6915588623,33
6915585803,33
6915583171,33
6915580543,33
6913964403,459
6915556091,33
6915553493,33
6915550703,33
6915547771,33
6915545171,33
6915542503,33
6915540073,33
6915537487,33
6915534823,33
6915531863,33
6915529209,356
6915527545,418
6915525453,418
6914199455,418
6914195649,418
6914191585,459
6914188025,500
6913960233,537
6351021290,36
5894042019,68
5843009103,225
5502444280,36
5501251693,36
5499500405,36
6220375033,225
364139030,519
364139026,516
5470529057,321
5470529049,321
3135173101,504
3178656449,111
3963916044,227
3963114013,227
3963095429,227
3963076039,227
3963799706,227
6341539482,468
4237744376,227
3974320549,227
3974320191,227
3974319361,227
3963964676,227
4905532650,5
4679017187,301
4447507503,128
4725208938,393
5704880274,215
4783234216,137
6816488383,500
6816487157,500
6855994185,311
6855985807,311
6855993053,311
6855967921,311
6855966879,311
6855965361,311
6856097637,340
6856096489,340
6856095331,340
6855996557,311
6855995425,311
6855984669,311
6855983555,311
6855982391,311
6855981003,311
6855979103,311
6855977691,311
6855976377,311
6855975157,311
6855973653,311
6855972317,311
6855970711,311
6855969389,311
5914909357,309
5370200190,408
5148947738,408
4509115402,408
4508474269,408
4508474127,408
4508473969,408
4509114822,408
4508473677,408
4508473435,408
4508473269,408
4509114036,408
4508472879,408
4508472671,408
4509113486,408
4509113276,408
4508472193,408
4508472069,408
4509112810,408
6614933853,505
6614922605,505
6614944555,505
6614913057,505
6614910465,505
6614826409,505
6614813685,505
6614807845,505
6614771903,505
6614771861,505
6614771841,505
6614646439,505
6614636193,505
6614517115,505
6614466521,505
6614464547,505
6614457623,505
6614455557,505
6614439919,505
6614437019,505
251112295,327
262078338,327
262078337,327
261436247,327
169749136,505
2201559391,218
5153637673,4
5154227088,29
134586507,194
134582110,194
134576914,194
4079705673,12
3909495004,12
6804972819,315
3399242139,182
6763923463,150
6735449685,150
2750005033,423
6727382917,150
6798335688,396
6709182875,410
6702594931,150
6500466677,150
6491547981,150
6457453677,25
6348869795,21
6285186036,150
6281190494,294
6273305139,294
6249079970,316
6226952223,151
6202697781,171
6192479006,171
6185854737,171
6182246534,171
6121588082,450
6098930430,396
6090577672,396
4306685792,315
2252466392,12
2251667573,12
5230354350,533
4306685600,315
5851006087,26
5839297439,150
5787145900,150
5779578216,150
5770995132,160
5760202599,160
5756092386,160
5751573202,160
5742213774,440
5715272476,440
5712187162,440
5360472761,451
4075765176,148
4306685100,315
4306684894,315
4305943393,315
4266156559,408
4266903330,408
4266903062,408
4266902840,408
4266902562,408
4266902314,408
4266902084,408
4266154683,408
4266154329,408
4266901166,408
4266153911,408
4266153571,408
4266900404,408
4266900088,408
4266899774,408
4266152491,408
4266899340,408
4266899064,408
4266898832,408
4266151347,408
4266151133,408
4266898132,408
4166620614,441
4165862169,441
4165862047,441
4166620106,441
4165861751,441
4165861615,441
4166619666,441
4165861333,441
4075764252,148
4165861145,441
4165860583,441
4165860411,441
4166618282,441
4165859877,441
4165859277,441
4165859147,441
4165858655,441
4165858271,441
4165858083,441
4166616326,441
4165857683,441
4166615990,441
4108437915,148
4109202492,148
4109202396,148
4108437533,148
4109202188,148
4108437269,148
4109201902,148
4108436945,148
4075777348,148
4075021417,148
4075773572,148
4075017691,148
4075766512,148
4075762940,148
4075002989,148
4075001983,148
4075754532,148
4074999335,148
4075750474,148
4074994381,148
4074992001,148
4075744822,148
4074990127,148
4064282211,441
4064281807,441
4064281215,441
4065028158,441
4065027522,441
4064279305,441
4065026286,441
4065025536,441
4065024976,441
4065024246,441
4065023398,441
4065022862,441
4064274909,441
4064274619,441
4064274317,441
4064273981,441
4065020864,441
4064273015,441
4064272437,441
4065019066,441
4064271263,441
4064270843,441
4064270257,441
4064269913,441
4060175533,441
4036886149,148
4036886007,148
4036885775,148
4036885605,148
4036885373,148
4037635064,148
4037634744,148
4036884347,148
4305944025,315
4508471659,408
4509112452,408
4508471327,408
4508470967,408
4509111722,408
4509111562,408
4508470473,408
4508469939,408
4508469805,408
4508469687,408
4508469447,408
4508469217,408
4509109906,408
4354543208,148
4354543100,148
4353797653,148
4354542856,148
4353797159,148
4353796961,148
4325622990,441
4324885625,441
4325622444,441
4325622340,441
4324884963,441
4325621816,441
4325621576,441
4325621324,441
4325620826,441
4325620540,441
5286342492,35
5277752217,35
5268558404,35
4324883215,441
4324882881,441
4325619574,441
4325619324,441
4325618998,441
4325610170,441
4324873015,441
4324872703,441
4324872441,441
4324872171,441
4324871807,441
4325608564,441
4305945127,315
4325608296,441
4325607672,441
4324870355,441
4325607134,441
4324869719,441
4325606568,441
4325606296,441
4325606066,441
4324868617,441
4306689880,315
4306689702,315
4305948185,315
4305947937,315
4306688924,315
4306688718,315
4305947305,315
4306688366,315
4305946893,315
4306687928,315
4305946419,315
4305946163,315
4306687202,315
4306686982,315
4306686758,315
4305945287,315
4305944919,315
4306685952,315
533518182,219
533518180,34
533322771,216
533263665,216
533154942,216
531580105,34
531349228,35
531349224,219
531349222,34
1254414004,545
1254411658,528
1254408296,528
210274536,397
209606002,410
209605998,546
209605996,546
209605991,528
209605990,528
209495686,422
172234336,422
158898473,410
6084450715,60
6079542419,60
6072747857,247
3979055039,148
3979815308,148
3979815012,148
3979054245,148
3946193828,148
3946193636,148
3946193348,148
3940994803,148
3940994403,148
169749132,505
161524812,404
6005762549,8
3973317173,57
4156891789,282
5077658523,53
4732941023,56
4696980241,57
4496000233,57
4485801301,58
4481225986,56
4471005218,57
4457343674,57
4448090207,57
4431909567,56
4337984204,56
4331976315,56
4313898118,58
4226004776,282
4197896606,56
3545993760,56
3434358543,282
3432615376,282
3396303790,282
3385450542,282
3376089258,56
2314460483,112
2315261456,400
2314443991,400
2314437769,400
2314408953,400
2315194906,400
2315189346,400
2315184252,400
2313248090,434
2313244588,400
2312414271,290
5239369888,4
5198254818,545
5195022062,545
5194649350,545
2420219645,169
2420215577,169
2421025948,169
2420199807,169
2411821054,169
2411818578,169
2410989873,169
2410987075,169
2411810426,169
2410952019,169
2411759638,169
2410928817,169
2410918255,169
2407652118,169
2407650852,169
2407649606,169
2406816449,169
2406815215,169
2406814251,169
2406813303,169
2406812187,169
2407642960,169
518421476,169
518399476,169
518362358,175
470491835,169
470453673,169
470393243,169
462095692,169
462001689,169
461974244,175
456459976,169
456445014,169
456456473,165
456441685,165
456441683,165
456441675,165
454608891,175
439075620,175
439071992,175
439070286,175
438008577,175
438007981,175
438006424,175
435291400,175
432746900,175
432733254,175
431765824,175
429713713,175
429703142,175
429686761,175
429683266,175
427319595,175
426629902,169
2978461576,392
2858853839,327
6910239027,44
6909763141,43
3196064407,228
3234017896,56
3230486427,56
3215551886,228
3209103787,56
3204131270,228
3185248338,56
3079545323,56
3061807908,56
2492377794,56
2461008957,56
5727930408,468
6295664480,236
6231359184,248
2166090423,499
4300883673,55
4301607336,55
4301601602,55
4177095256,55
5772915919,537
6909761039,44
6909757105,43
6909755017,43
6909752759,43
6909747259,43
6909744821,43
6909742235,43
6909736323,44
6167419174,40
6167412830,40
6166869065,43
6166850831,43
6167365516,43
6166817447,43
6167326738,43
6155210972,40
6150672999,40
6151215184,40
6150660879,40
6151204026,40
6150650001,40
6150640779,40
6151171962,40
6151162752,40
6150592851,40
6147562519,40
2361601747,486
2361599423,486
2361595993,486
2362425840,486
2361594223,486
2361591559,486
452167028,195
452164398,195
452157218,195
313293175,5
313291316,5
313290872,5
313290581,5
5610534797,426
5354348621,467
5150379469,55
5131816517,55
4961646928,56
313288564,5
48782775,434
48782668,434
161524801,404
86413264,231
84330488,231
3690236444,530
3686789838,496
3685453554,496
6099614034,221
6888010769,4
6864279653,421
6852824179,4
6831397631,4
6808658825,4
6797617545,4
6772190601,4
216020717,517
215907420,487
201984660,514
196915710,487
194175258,487
190644074,400
190644071,400
190644068,400
188639269,400
2824780980,435
1335219784,137
1335219178,137
1335115094,137
5159362994,103
6987325479,11
3251605130,134
3250777821,134
3250777683,134
3251604542,134
3251604376,167
3008449234,327
3008447652,327
3008446948,327
2915020545,451
2805153553,88
2806003950,372
2806001694,372
4471671612,543
6570101993,57
6231027983,237
6185685785,367
706201612,538
705326599,538
3527277089,201
3527277045,201
161524792,404
5480672708,343
5480071101,343
5480070979,343
5480662418,343
5480662308,343
5466469344,214
5480060513,343
6303496745,331
6304021982,331
6304029300,331
6303501533,331
6303500993,331
6303500493,331
6304024816,331
6304024158,331
6304023556,331
6702597507,254
6702443093,254
6134207830,255
6112207722,453
6059828989,453
6060379522,325
6045256193,78
3314886788,193
6125145352,9
6125145348,9
6125145328,9
5015301190,348
4798045119,401
4798653920,513
470325064,358
470341399,358
466464365,358
466228069,74
369797001,415
369796467,338
369796087,415
369795699,415
4864087010,376
4853868806,375
4853229551,375
4853766048,375
96565477,412
96565111,171
96564708,286
96564648,412
96564491,171
96564061,171
96563943,171
96563766,324
5150792005,5
3851611934,264
3671378972,382
2603261445,57
2601175679,57
2601467764,57
5536699479,211
6044929953,204
6885482617,190
6794550062,546
6389304449,512
5628990386,318
5597241043,440
6691470955,527
6680488749,190
6680485423,191
6680480649,191
6680475945,191
6680471139,191
6680464755,191
6680462601,191
3818232260,71
3817421141,71
3818222170,71
3818219768,71
3818217916,71
6539503829,190
6539502673,190
6543170517,499
6543169331,499
6543168225,190
6543167051,190
6543166171,190
6539508809,190
6539506829,190
6539501537,191
6539498231,191
6539496037,191
6441499015,190
6153311403,137
7005630129,155
7005624771,155
6859494662,155
7005235357,155
7005231283,155
6857013912,155
7000548449,155
6999569985,200
6853446596,200
6853446490,200
6999569725,200
6999569645,200
6999569521,200
6999569403,200
6999569301,200
6853445958,200
6999569123,200
6853445810,200
6999568987,200
6853445598,200
6853445484,200
6999568695,200
6999568599,200
6853445198,200
6999568379,200
6999568275,200
6999568171,200
6999568055,200
6853444736,200
6853444618,200
6999567737,200
6853444442,200
6999567521,200
6853444208,200
6999567283,200
6999567175,200
6999567061,200
6853443758,200
6999566907,200
6999566869,200
6853443644,200
6999566783,200
6999566693,200
6853443390,200
6853443318,200
6999566369,200
6853443130,200
6853443030,200
6853442922,200
6999565999,200
6999565875,200
6999565839,200
6999565793,200
6999565745,200
6853441362,200
6999564473,200
6999564351,200
6999564247,200
6999564153,200
6999564051,200
6853440706,200
